order_id,customer_id,product_id,category,sub_category,region,shipping_mode,order_date,ship_date,quantity,sales,discount,profit,shipping_duration,order_year,order_month,order_quarter,profit_margin,is_high_value
ORD-55224,CUST-0135,PROD-0183,Office Supplies,Binders,South,First Class,2023-04-19,2023-04-26,7,32.61,0.5,-2.54,7,2023,4,2,-0.07789021772462434,0
ORD-35232,CUST-0398,PROD-0077,Furniture,Tables,West,First Class,2023-03-22,2023-03-23,6,212.21,0.5,-15.61,1,2023,3,1,-0.07355921021629518,0
ORD-85177,CUST-0446,PROD-0102,Technology,Copiers,North,Second Class,2023-05-18,2023-05-23,2,848.45,0.0,399.07,5,2023,5,2,0.47035181802109727,0
ORD-89131,CUST-0410,PROD-0170,Office Supplies,Paper,East,Standard Class,2023-12-26,2023-12-28,6,1335.48,0.2,478.54,2,2023,12,4,0.35832809177224667,1
ORD-65740,CUST-0105,PROD-0055,Technology,Accessories,East,Second Class,2023-10-03,2023-10-09,5,1250.99,0.3,128.41,6,2023,10,4,0.10264670381058201,1
ORD-46070,CUST-0099,PROD-0011,Office Supplies,Art,South,Same Day,2023-07-30,2023-08-03,5,749.68,0.5,66.21,4,2023,7,3,0.08831768221107672,0
ORD-50579,CUST-0352,PROD-0122,Technology,Copiers,North,First Class,2023-12-20,2023-12-27,1,666.25,0.1,237.02,7,2023,12,4,0.3557523452157599,0
ORD-16681,CUST-0242,PROD-0032,Technology,Phones,North,First Class,2023-12-04,2023-12-10,9,728.44,0.1,329.34,6,2023,12,4,0.45211685245181477,0
ORD-27484,CUST-0371,PROD-0069,Furniture,Chairs,West,Second Class,2023-04-09,2023-04-12,2,757.29,0.2,274.59,3,2023,4,2,0.3625955710493998,0
ORD-25841,CUST-0284,PROD-0131,Technology,Accessories,North,First Class,2023-03-03,2023-03-07,3,362.63,0.5,28.62,4,2023,3,1,0.07892342056641756,0
ORD-26474,CUST-0455,PROD-0166,Office Supplies,Paper,North,Standard Class,2023-02-23,2023-02-28,6,919.73,0.1,204.45,5,2023,2,1,0.2222934991791069,0
ORD-78409,CUST-0327,PROD-0177,Furniture,Bookcases,East,Standard Class,2023-04-22,2023-04-24,5,630.83,0.0,308.9,2,2023,4,2,0.48967233644563507,0
ORD-68827,CUST-0104,PROD-0101,Office Supplies,Art,North,Second Class,2023-01-31,2023-02-02,3,594.06,0.1,221.4,2,2023,1,1,0.37268962731037275,0
ORD-33023,CUST-0382,PROD-0002,Office Supplies,Art,East,Same Day,2023-02-10,2023-02-17,9,103.06,0.3,15.14,7,2023,2,1,0.1469047156995925,0
ORD-38505,CUST-0289,PROD-0129,Office Supplies,Art,South,Same Day,2023-08-29,2023-09-05,3,1440.86,0.0,643.46,7,2023,8,3,0.4465805144150022,1
ORD-92835,CUST-0472,PROD-0166,Technology,Machines,North,Same Day,2023-06-10,2023-06-16,4,69.34,0.3,7.44,6,2023,6,2,0.10729737525237958,0
ORD-31699,CUST-0481,PROD-0176,Technology,Machines,West,Standard Class,2023-10-08,2023-10-10,1,1154.71,0.0,649.52,2,2023,10,4,0.5624962111699041,1
ORD-88117,CUST-0377,PROD-0036,Furniture,Chairs,West,First Class,2023-04-02,2023-04-03,5,1059.44,0.5,18.41,1,2023,4,2,0.017377104885599938,0
ORD-96614,CUST-0322,PROD-0108,Office Supplies,Storage,South,Standard Class,2023-06-08,2023-06-12,9,1279.95,0.0,661.99,4,2023,6,2,0.5171998906207274,1
ORD-20251,CUST-0414,PROD-0025,Furniture,Chairs,West,Same Day,2023-10-26,2023-10-29,6,314.78,0.0,116.25,3,2023,10,4,0.3693055467310503,0
ORD-80163,CUST-0051,PROD-0177,Technology,Accessories,East,Same Day,2023-05-09,2023-05-15,9,1429.07,0.3,408.44,6,2023,5,2,0.285808252919731,1
ORD-80603,CUST-0446,PROD-0138,Office Supplies,Paper,West,Standard Class,2023-08-26,2023-08-30,4,52.4,0.3,1.01,4,2023,8,3,0.019274809160305346,0
ORD-91091,CUST-0086,PROD-0046,Technology,Accessories,North,Standard Class,2023-03-12,2023-03-13,6,1395.75,0.0,724.73,1,2023,3,1,0.5192405516747268,1
ORD-78947,CUST-0157,PROD-0032,Furniture,Chairs,South,First Class,2023-03-25,2023-03-28,8,1495.06,0.2,394.81,3,2023,3,1,0.26407635813947267,1
ORD-22166,CUST-0264,PROD-0091,Technology,Copiers,East,Standard Class,2023-11-01,2023-11-05,8,353.29,0.0,188.97,4,2023,11,4,0.5348863539868096,0
ORD-11660,CUST-0453,PROD-0123,Technology,Machines,West,Standard Class,2023-04-15,2023-04-19,9,1083.63,0.1,420.38,4,2023,4,2,0.3879368419109843,0
ORD-93448,CUST-0369,PROD-0105,Office Supplies,Storage,West,First Class,2023-03-02,2023-03-08,5,198.09,0.0,78.78,6,2023,3,1,0.3976980160533091,0
ORD-89932,CUST-0483,PROD-0045,Office Supplies,Binders,South,First Class,2023-04-27,2023-05-02,5,1128.24,0.5,-67.83,5,2023,4,2,-0.060120187194214,0
ORD-15383,CUST-0026,PROD-0091,Technology,Copiers,West,Standard Class,2023-07-04,2023-07-11,7,994.35,0.0,481.89,7,2023,7,3,0.4846281490420878,0
ORD-52792,CUST-0221,PROD-0133,Office Supplies,Paper,North,Standard Class,2023-10-24,2023-10-30,10,1274.91,0.3,194.34,6,2023,10,4,0.15243428947925736,1
ORD-36897,CUST-0135,PROD-0137,Office Supplies,Binders,North,Second Class,2023-07-04,2023-07-05,6,748.44,0.0,283.29,1,2023,7,3,0.37850729517396187,0
ORD-93069,CUST-0203,PROD-0051,Technology,Machines,West,First Class,2023-12-17,2023-12-20,10,675.13,0.0,231.89,3,2023,12,4,0.34347459007894776,0
ORD-36720,CUST-0245,PROD-0007,Office Supplies,Paper,East,Second Class,2023-03-23,2023-03-29,9,783.54,0.1,197.74,6,2023,3,1,0.25236746049978304,0
ORD-37687,CUST-0048,PROD-0176,Furniture,Chairs,East,Same Day,2023-12-05,2023-12-12,1,943.9,0.0,508.53,7,2023,12,4,0.5387541053077657,0
ORD-74851,CUST-0237,PROD-0044,Furniture,Tables,South,Same Day,2023-06-28,2023-06-29,5,549.81,0.5,-77.94,1,2023,6,2,-0.14175806187592077,0
ORD-99881,CUST-0076,PROD-0178,Office Supplies,Binders,East,Second Class,2023-12-13,2023-12-19,9,1380.85,0.0,531.64,6,2023,12,4,0.38500923344316906,1
ORD-70200,CUST-0208,PROD-0160,Office Supplies,Art,South,Same Day,2023-03-21,2023-03-24,2,1142.62,0.3,137.79,3,2023,3,1,0.12059127268908298,1
ORD-67332,CUST-0153,PROD-0023,Furniture,Tables,East,Second Class,2023-02-16,2023-02-21,10,563.73,0.1,242.91,5,2023,2,1,0.43089777020914266,0
ORD-46742,CUST-0178,PROD-0052,Furniture,Bookcases,South,First Class,2023-09-26,2023-10-02,6,270.48,0.1,101.92,6,2023,9,3,0.37681159420289856,0
ORD-26299,CUST-0040,PROD-0183,Technology,Phones,East,Second Class,2023-11-01,2023-11-07,8,1109.62,0.5,-126.64,6,2023,11,4,-0.11412916133451093,0
ORD-34215,CUST-0088,PROD-0192,Technology,Machines,North,First Class,2023-03-16,2023-03-19,3,632.5,0.0,283.06,3,2023,3,1,0.44752569169960477,0
ORD-80577,CUST-0309,PROD-0191,Technology,Copiers,East,Standard Class,2023-11-12,2023-11-15,7,497.81,0.1,195.54,3,2023,11,4,0.39280046604126073,0
ORD-63395,CUST-0496,PROD-0002,Technology,Machines,West,Same Day,2023-03-04,2023-03-09,8,305.83,0.5,-26.54,5,2023,3,1,-0.0867802373867835,0
ORD-44187,CUST-0033,PROD-0123,Furniture,Bookcases,West,Standard Class,2023-09-05,2023-09-09,10,413.03,0.0,226.5,4,2023,9,3,0.5483863157639881,0
ORD-16532,CUST-0098,PROD-0034,Furniture,Furnishings,West,First Class,2023-09-05,2023-09-06,3,137.51,0.3,11.6,1,2023,9,3,0.08435750127263472,0
ORD-72458,CUST-0015,PROD-0145,Technology,Accessories,West,Same Day,2023-12-25,2023-12-29,2,1390.65,0.2,465.63,4,2023,12,4,0.3348290367813612,1
ORD-27844,CUST-0111,PROD-0053,Furniture,Furnishings,North,First Class,2023-01-13,2023-01-20,3,956.82,0.2,362.4,7,2023,1,1,0.3787546246942998,0
ORD-56341,CUST-0046,PROD-0056,Technology,Accessories,West,Standard Class,2023-02-17,2023-02-22,8,1384.27,0.0,505.74,5,2023,2,1,0.3653478006458278,1
ORD-42186,CUST-0255,PROD-0097,Technology,Copiers,East,First Class,2023-01-25,2023-01-30,7,91.14,0.0,51.91,5,2023,1,1,0.5695633091946456,0
ORD-24526,CUST-0470,PROD-0039,Office Supplies,Art,North,Same Day,2023-11-26,2023-11-29,5,1468.36,0.2,314.87,3,2023,11,4,0.21443651420632545,1
ORD-63537,CUST-0444,PROD-0134,Office Supplies,Binders,East,First Class,2023-03-09,2023-03-11,2,682.06,0.5,14.91,2,2023,3,1,0.021860246899099788,0
ORD-80692,CUST-0362,PROD-0078,Office Supplies,Storage,East,Standard Class,2023-07-11,2023-07-13,1,1172.69,0.0,356.26,2,2023,7,3,0.30379725247081496,1
ORD-70898,CUST-0192,PROD-0080,Office Supplies,Paper,West,Standard Class,2023-08-30,2023-09-02,8,383.36,0.0,145.28,3,2023,8,3,0.3789649415692821,0
ORD-65640,CUST-0320,PROD-0073,Furniture,Chairs,South,Second Class,2023-05-24,2023-05-29,10,803.75,0.2,110.1,5,2023,5,2,0.13698289269051322,0
ORD-70763,CUST-0080,PROD-0091,Furniture,Tables,West,Second Class,2023-12-17,2023-12-23,6,484.75,0.0,167.36,6,2023,12,4,0.34525012893243945,0
ORD-86938,CUST-0387,PROD-0046,Technology,Accessories,South,Second Class,2023-02-25,2023-03-01,10,201.38,0.0,78.31,4,2023,2,1,0.3888668189492502,0
ORD-13267,CUST-0214,PROD-0139,Technology,Phones,South,First Class,2023-09-26,2023-09-29,1,373.31,0.0,202.4,3,2023,9,3,0.5421767431893065,0
ORD-53049,CUST-0315,PROD-0010,Furniture,Chairs,West,Same Day,2023-02-14,2023-02-17,2,492.36,0.1,128.98,3,2023,2,1,0.26196279145340806,0
ORD-82036,CUST-0376,PROD-0099,Technology,Phones,West,Standard Class,2023-01-08,2023-01-13,8,1389.01,0.3,388.52,5,2023,1,1,0.27971000928719014,1
ORD-32903,CUST-0314,PROD-0150,Technology,Phones,North,Standard Class,2023-10-01,2023-10-07,3,1445.27,0.2,315.44,6,2023,10,4,0.2182567963079563,1
ORD-49830,CUST-0032,PROD-0095,Office Supplies,Binders,West,First Class,2023-05-24,2023-05-31,6,911.34,0.3,168.29,7,2023,5,2,0.1846621458511642,0
ORD-91484,CUST-0281,PROD-0150,Office Supplies,Binders,North,Second Class,2023-09-26,2023-10-03,3,416.87,0.1,108.7,7,2023,9,3,0.26075275265670356,0
ORD-11891,CUST-0468,PROD-0049,Office Supplies,Paper,West,First Class,2023-01-23,2023-01-27,4,327.13,0.3,25.07,4,2023,1,1,0.0766361996759698,0
ORD-80735,CUST-0166,PROD-0117,Office Supplies,Art,North,First Class,2023-04-01,2023-04-07,6,1239.52,0.2,339.99,6,2023,4,2,0.2742916612882406,1
ORD-86857,CUST-0451,PROD-0133,Furniture,Tables,South,Second Class,2023-02-16,2023-02-23,1,1050.4,0.0,625.05,7,2023,2,1,0.5950590251332825,0
ORD-68588,CUST-0048,PROD-0166,Technology,Phones,East,Same Day,2023-04-24,2023-04-26,10,165.99,0.5,14.55,2,2023,4,2,0.08765588288451112,0
ORD-71952,CUST-0179,PROD-0180,Office Supplies,Storage,West,Second Class,2023-05-28,2023-06-02,4,1001.28,0.0,342.72,5,2023,5,2,0.34228187919463093,0
ORD-35695,CUST-0097,PROD-0009,Office Supplies,Storage,East,First Class,2023-04-08,2023-04-10,9,914.89,0.0,336.69,2,2023,4,2,0.3680114549290079,0
ORD-15136,CUST-0160,PROD-0147,Office Supplies,Paper,West,Second Class,2023-05-19,2023-05-20,7,1441.2,0.2,516.68,1,2023,5,2,0.3585067998889814,1
ORD-96878,CUST-0109,PROD-0111,Furniture,Chairs,East,First Class,2023-10-15,2023-10-17,3,421.23,0.2,137.46,2,2023,10,4,0.32633003347339934,0
ORD-31220,CUST-0188,PROD-0097,Office Supplies,Storage,North,Same Day,2023-11-04,2023-11-09,2,691.15,0.1,269.39,5,2023,11,4,0.38977067206829197,0
ORD-48212,CUST-0418,PROD-0023,Technology,Accessories,North,Standard Class,2023-07-08,2023-07-14,2,122.44,0.0,72.33,6,2023,7,3,0.5907383208101927,0
ORD-20515,CUST-0021,PROD-0191,Furniture,Chairs,North,Second Class,2023-05-11,2023-05-18,4,462.88,0.5,-53.88,7,2023,5,2,-0.11640165917732459,0
ORD-27995,CUST-0129,PROD-0148,Office Supplies,Art,North,Second Class,2023-07-18,2023-07-19,4,1342.94,0.1,339.27,1,2023,7,3,0.2526322843909631,1
ORD-59386,CUST-0101,PROD-0145,Technology,Copiers,South,Same Day,2023-06-22,2023-06-26,6,1020.96,0.0,357.2,4,2023,6,2,0.34986679203886534,0
ORD-83954,CUST-0038,PROD-0024,Technology,Machines,North,Second Class,2023-01-22,2023-01-23,3,728.7,0.1,214.51,1,2023,1,1,0.2943735419239742,0
ORD-90397,CUST-0492,PROD-0200,Furniture,Bookcases,North,First Class,2023-09-18,2023-09-23,8,313.09,0.3,87.78,5,2023,9,3,0.2803666677313233,0
ORD-44334,CUST-0179,PROD-0078,Office Supplies,Art,West,First Class,2023-08-28,2023-08-31,8,721.9,0.2,144.51,3,2023,8,3,0.20018008034353788,0
ORD-82489,CUST-0390,PROD-0051,Technology,Phones,West,Same Day,2023-04-15,2023-04-17,8,239.62,0.1,55.19,2,2023,4,2,0.2303230114347717,0
ORD-99633,CUST-0270,PROD-0052,Furniture,Tables,North,Standard Class,2023-05-28,2023-05-31,2,1209.49,0.1,475.39,3,2023,5,2,0.39304996320763297,1
ORD-90134,CUST-0033,PROD-0084,Technology,Copiers,South,Same Day,2023-04-29,2023-05-01,6,98.99,0.0,50.3,2,2023,4,2,0.5081321345590464,0
ORD-23073,CUST-0249,PROD-0035,Technology,Accessories,South,Same Day,2023-03-12,2023-03-14,5,215.66,0.0,116.68,2,2023,3,1,0.5410368172122786,0
ORD-48419,CUST-0132,PROD-0190,Technology,Phones,West,Standard Class,2023-03-31,2023-04-02,4,65.49,0.1,28.54,2,2023,3,1,0.4357917239273172,0
ORD-11566,CUST-0479,PROD-0001,Furniture,Tables,South,First Class,2023-05-26,2023-06-02,9,966.69,0.1,405.3,7,2023,5,2,0.4192657418614033,0
ORD-43783,CUST-0143,PROD-0016,Furniture,Chairs,South,Same Day,2023-05-25,2023-05-31,9,817.51,0.0,402.79,6,2023,5,2,0.4927034531687686,0
ORD-43418,CUST-0408,PROD-0136,Technology,Phones,East,Same Day,2023-04-03,2023-04-10,6,1153.04,0.3,121.46,7,2023,4,2,0.10533893013251926,1
ORD-43261,CUST-0157,PROD-0158,Technology,Phones,South,First Class,2023-04-11,2023-04-18,3,1337.22,0.1,585.88,7,2023,4,2,0.43813284276334485,1
ORD-97270,CUST-0086,PROD-0133,Technology,Accessories,South,First Class,2023-01-25,2023-01-26,9,634.8,0.0,193.54,1,2023,1,1,0.30488342785129174,0
ORD-59165,CUST-0088,PROD-0102,Office Supplies,Art,East,Same Day,2023-01-28,2023-02-02,9,82.94,0.3,13.9,5,2023,1,1,0.1675910296599952,0
ORD-95352,CUST-0046,PROD-0017,Technology,Machines,West,Standard Class,2023-06-07,2023-06-08,3,1236.03,0.0,560.63,1,2023,6,2,0.4535731333381876,1
ORD-91187,CUST-0101,PROD-0003,Office Supplies,Paper,South,First Class,2023-11-12,2023-11-18,6,1328.59,0.0,644.99,6,2023,11,4,0.48546955795241575,1
ORD-39559,CUST-0041,PROD-0089,Office Supplies,Storage,South,Same Day,2023-01-23,2023-01-25,9,1076.89,0.1,392.79,2,2023,1,1,0.36474477430378216,0
ORD-26840,CUST-0336,PROD-0107,Technology,Accessories,South,First Class,2023-07-12,2023-07-19,1,645.92,0.1,211.02,7,2023,7,3,0.32669680455784,0
ORD-92235,CUST-0304,PROD-0155,Technology,Copiers,West,Standard Class,2023-03-11,2023-03-13,2,1321.61,0.1,642.99,2,2023,3,1,0.48652022911448917,1
ORD-79097,CUST-0051,PROD-0005,Furniture,Tables,East,First Class,2023-02-23,2023-02-27,3,209.69,0.3,37.25,4,2023,2,1,0.1776431875625924,0
ORD-27299,CUST-0081,PROD-0027,Technology,Copiers,East,Second Class,2023-09-01,2023-09-02,4,1467.21,0.1,696.27,1,2023,9,3,0.4745537448626986,1
ORD-24293,CUST-0082,PROD-0154,Technology,Copiers,West,Standard Class,2023-07-13,2023-07-15,6,1274.72,0.2,205.22,2,2023,7,3,0.16099221789883267,1
ORD-19368,CUST-0433,PROD-0053,Office Supplies,Paper,East,Same Day,2023-09-27,2023-10-04,7,759.15,0.2,197.83,7,2023,9,3,0.26059408549035107,0
ORD-19754,CUST-0016,PROD-0149,Technology,Accessories,South,First Class,2023-01-06,2023-01-10,7,1490.66,0.1,365.23,4,2023,1,1,0.24501227644130788,1
ORD-37906,CUST-0045,PROD-0099,Office Supplies,Art,West,First Class,2023-10-11,2023-10-14,10,997.3,0.0,328.61,3,2023,10,4,0.3294996490524416,0
ORD-90373,CUST-0036,PROD-0092,Office Supplies,Binders,North,Standard Class,2023-01-09,2023-01-10,4,1206.21,0.2,326.16,1,2023,1,1,0.2704006764991171,1
ORD-52907,CUST-0486,PROD-0138,Technology,Accessories,West,First Class,2023-04-23,2023-04-27,8,901.12,0.2,150.03,4,2023,4,2,0.16649280894886365,0
ORD-93840,CUST-0461,PROD-0158,Office Supplies,Binders,North,Second Class,2023-09-24,2023-10-01,10,1086.92,0.2,328.99,7,2023,9,3,0.3026809700805947,0
ORD-47325,CUST-0329,PROD-0133,Furniture,Furnishings,East,Same Day,2023-12-25,2023-12-27,3,560.71,0.1,132.8,2,2023,12,4,0.23684257459292682,0
ORD-40156,CUST-0114,PROD-0138,Furniture,Tables,South,Second Class,2023-02-22,2023-03-01,5,237.54,0.0,72.66,7,2023,2,1,0.30588532457691336,0
ORD-85640,CUST-0315,PROD-0172,Technology,Phones,West,Same Day,2023-04-06,2023-04-07,2,1295.01,0.0,586.92,1,2023,4,2,0.4532165774781662,1
ORD-89166,CUST-0220,PROD-0073,Office Supplies,Storage,South,Standard Class,2023-07-13,2023-07-17,10,1319.83,0.5,65.58,4,2023,7,3,0.049688217421940704,1
ORD-83643,CUST-0145,PROD-0040,Office Supplies,Paper,South,Same Day,2023-12-17,2023-12-22,6,1015.68,0.3,14.79,5,2023,12,4,0.014561672967863894,0
ORD-17951,CUST-0039,PROD-0190,Technology,Accessories,North,Standard Class,2023-04-02,2023-04-03,10,219.73,0.1,68.19,1,2023,4,2,0.3103354116415601,0
ORD-47994,CUST-0207,PROD-0192,Technology,Accessories,North,First Class,2023-10-20,2023-10-24,4,1248.85,0.3,246.95,4,2023,10,4,0.19774192256876327,1
ORD-85481,CUST-0322,PROD-0180,Technology,Copiers,East,Standard Class,2023-04-13,2023-04-15,10,255.41,0.0,135.38,2,2023,4,2,0.5300497239732195,0
ORD-79113,CUST-0107,PROD-0156,Office Supplies,Paper,West,Second Class,2023-01-21,2023-01-22,6,155.33,0.2,52.59,1,2023,1,1,0.33856949719951074,0
ORD-38755,CUST-0188,PROD-0032,Technology,Phones,South,Second Class,2023-10-19,2023-10-21,1,1056.61,0.0,573.91,2,2023,10,4,0.5431616206547355,0
ORD-34671,CUST-0335,PROD-0013,Technology,Machines,South,First Class,2023-10-05,2023-10-10,10,515.35,0.0,223.66,5,2023,10,4,0.4339963131852139,0
ORD-31413,CUST-0422,PROD-0075,Technology,Accessories,East,Same Day,2023-06-23,2023-06-24,10,442.06,0.3,93.63,1,2023,6,2,0.2118038275347238,0
ORD-97414,CUST-0151,PROD-0197,Furniture,Bookcases,West,Standard Class,2023-04-20,2023-04-22,7,1279.87,0.1,517.93,2,2023,4,2,0.40467391219420723,1
ORD-26325,CUST-0327,PROD-0088,Furniture,Bookcases,South,Second Class,2023-08-28,2023-09-02,8,568.4,0.1,175.78,5,2023,8,3,0.30925404644616467,0
ORD-30284,CUST-0244,PROD-0053,Technology,Accessories,West,Standard Class,2023-05-23,2023-05-30,4,275.52,0.5,-7.46,7,2023,5,2,-0.027076074332171896,0
ORD-21859,CUST-0079,PROD-0031,Furniture,Chairs,East,First Class,2023-08-31,2023-09-05,7,1148.85,0.0,363.16,5,2023,8,3,0.31610741175958573,1
ORD-83192,CUST-0145,PROD-0052,Technology,Copiers,South,Second Class,2023-02-24,2023-03-02,8,475.19,0.0,197.66,6,2023,2,1,0.41595993181674695,0
ORD-67848,CUST-0282,PROD-0042,Furniture,Furnishings,North,Same Day,2023-12-18,2023-12-19,7,444.96,0.0,179.59,1,2023,12,4,0.40360931319669185,0
ORD-73663,CUST-0130,PROD-0058,Furniture,Bookcases,North,Same Day,2023-09-01,2023-09-05,9,1468.26,0.0,719.87,4,2023,9,3,0.49028782368245405,1
ORD-15792,CUST-0359,PROD-0144,Technology,Copiers,East,Same Day,2023-10-14,2023-10-18,2,119.46,0.2,16.34,4,2023,10,4,0.13678218650594343,0
ORD-72517,CUST-0134,PROD-0171,Furniture,Furnishings,East,First Class,2023-02-10,2023-02-14,3,1002.59,0.2,216.55,4,2023,2,1,0.21599058438643912,0
ORD-15599,CUST-0221,PROD-0191,Furniture,Bookcases,East,Standard Class,2023-06-22,2023-06-29,5,108.29,0.0,47.07,7,2023,6,2,0.43466617416197245,0
ORD-29521,CUST-0452,PROD-0112,Technology,Machines,West,Second Class,2023-05-04,2023-05-11,7,1416.63,0.2,328.54,7,2023,5,2,0.23191659078234966,1
ORD-11035,CUST-0084,PROD-0143,Office Supplies,Art,West,Standard Class,2023-12-21,2023-12-24,6,489.07,0.1,119.1,3,2023,12,4,0.24352342200502994,0
ORD-24714,CUST-0414,PROD-0188,Furniture,Bookcases,East,Second Class,2023-09-21,2023-09-23,10,1005.49,0.3,255.89,2,2023,9,3,0.2544928343394763,0
ORD-55724,CUST-0226,PROD-0005,Office Supplies,Art,West,Second Class,2023-07-15,2023-07-17,10,545.22,0.2,146.23,2,2023,7,3,0.2682036609075235,0
ORD-38127,CUST-0002,PROD-0130,Furniture,Bookcases,East,Second Class,2023-04-23,2023-04-29,7,1165.09,0.1,245.23,6,2023,4,2,0.2104815936966243,1
ORD-86436,CUST-0116,PROD-0123,Furniture,Furnishings,North,Same Day,2023-12-31,2024-01-04,9,831.01,0.0,370.59,4,2023,12,4,0.44595131225857687,0
ORD-97973,CUST-0482,PROD-0185,Furniture,Chairs,West,Same Day,2023-03-03,2023-03-09,6,667.52,0.2,117.8,6,2023,3,1,0.17647411313518696,0
ORD-28906,CUST-0457,PROD-0144,Office Supplies,Art,North,Same Day,2023-05-08,2023-05-14,4,518.13,0.5,38.05,6,2023,5,2,0.07343716827823132,0
ORD-78845,CUST-0216,PROD-0037,Office Supplies,Storage,East,Same Day,2023-09-08,2023-09-15,9,1410.97,0.0,603.45,7,2023,9,3,0.4276845007335379,1
ORD-36891,CUST-0364,PROD-0112,Furniture,Furnishings,West,Standard Class,2023-08-23,2023-08-27,3,109.89,0.5,10.21,4,2023,8,3,0.09291109291109292,0
ORD-39756,CUST-0354,PROD-0029,Office Supplies,Binders,North,First Class,2023-01-26,2023-01-27,2,1198.53,0.1,485.53,1,2023,1,1,0.4051045864517367,1
ORD-20183,CUST-0422,PROD-0195,Furniture,Tables,East,Second Class,2023-06-07,2023-06-08,1,933.56,0.0,429.1,1,2023,6,2,0.45963837353785514,0
ORD-27039,CUST-0156,PROD-0118,Technology,Machines,South,Second Class,2023-04-25,2023-04-26,6,612.07,0.3,107.01,1,2023,4,2,0.17483294394432009,0
ORD-99857,CUST-0338,PROD-0006,Furniture,Chairs,South,First Class,2023-01-30,2023-01-31,7,708.71,0.3,175.89,1,2023,1,1,0.24818331898802046,0
ORD-75879,CUST-0147,PROD-0101,Technology,Machines,East,Second Class,2023-07-15,2023-07-18,3,234.57,0.0,74.35,3,2023,7,3,0.3169629534893635,0
ORD-97656,CUST-0273,PROD-0030,Furniture,Bookcases,West,Standard Class,2023-03-01,2023-03-08,2,1426.05,0.0,639.45,7,2023,3,1,0.44840643736194385,1
ORD-46727,CUST-0497,PROD-0118,Office Supplies,Art,North,Second Class,2023-02-14,2023-02-17,9,437.73,0.3,64.71,3,2023,2,1,0.14783085463641968,0
ORD-58885,CUST-0260,PROD-0180,Technology,Accessories,North,First Class,2023-08-28,2023-08-30,6,1213.92,0.3,34.39,2,2023,8,3,0.028329708712270987,1
ORD-94405,CUST-0038,PROD-0071,Technology,Copiers,East,Standard Class,2023-07-26,2023-07-29,8,1478.2,0.0,785.11,3,2023,7,3,0.5311256934109051,1
ORD-80497,CUST-0174,PROD-0023,Furniture,Bookcases,South,Same Day,2023-05-16,2023-05-22,3,790.15,0.2,203.41,6,2023,5,2,0.2574321331392774,0
ORD-25296,CUST-0330,PROD-0155,Technology,Accessories,South,First Class,2023-12-28,2024-01-01,9,240.42,0.5,-8.15,4,2023,12,4,-0.03389901006571833,0
ORD-18118,CUST-0281,PROD-0181,Office Supplies,Storage,North,Same Day,2023-11-23,2023-11-28,5,747.15,0.0,371.4,5,2023,11,4,0.4970889379642642,0
ORD-27409,CUST-0304,PROD-0023,Office Supplies,Storage,West,Second Class,2023-11-25,2023-11-26,9,591.32,0.3,151.85,1,2023,11,4,0.25679834945545554,0
ORD-69908,CUST-0367,PROD-0102,Office Supplies,Art,South,Standard Class,2023-02-25,2023-02-27,5,955.91,0.3,98.41,2,2023,2,1,0.10294902239750604,0
ORD-81151,CUST-0381,PROD-0100,Office Supplies,Paper,East,First Class,2023-07-24,2023-07-28,9,903.16,0.1,317.83,4,2023,7,3,0.35190885335931615,0
ORD-47228,CUST-0060,PROD-0027,Office Supplies,Art,South,Second Class,2023-08-05,2023-08-08,3,357.98,0.2,49.36,3,2023,8,3,0.13788479803340967,0
ORD-43668,CUST-0091,PROD-0177,Technology,Copiers,South,Second Class,2023-07-23,2023-07-29,2,1139.85,0.5,-114.37,6,2023,7,3,-0.1003377637408431,1
ORD-68566,CUST-0164,PROD-0176,Office Supplies,Storage,North,Same Day,2023-10-02,2023-10-09,7,1403.8,0.3,81.81,7,2023,10,4,0.05827753241202451,1
ORD-31822,CUST-0146,PROD-0010,Furniture,Furnishings,South,Same Day,2023-10-10,2023-10-12,5,772.95,0.2,126.26,2,2023,10,4,0.16334821139789119,0
